men
None
1220,010010100010001001101000010000100111101101110011000001011011110
1220,010100110000111101000000000000101010100100110000000101000000100
1250,010000000000000001001000011000000111111000110111110110010001110
1300,001000100010000001000010001011000101110001110101010100011011110
1240,011011100001000001000000001010101101101100000111110110011011100
1280,001100100000001000001000011000100011101001110110010000000000100
1200,011000000000000001001000010000100111100100111111010101111001101
1300,000000100000000001000000000010100011101101100011110110111001110
1220,000000000000010001101100000010000111100101100111010100111001101
1200,000000100000000001000010000001000011101101110101010100111010100
1290,010000000010101001000010010001100110111100010001010101000001100
1390,011000100010000001001000000010000111111101110111000001011000100
1230,010000000000100000000100000110000111101100010001010001011001101
1200,000001010001101000000000010011000100101101111001110001111011110
1200,010011000010100001101000001000100011111101100111110001111010100
1200,000000000010010000100010000010100011110101110111010101010000110
1250,000011000001000001001010001110000101101100010100010101001000110
1390,010011100000000001100000011000100101111101110011010100011001110
1460,000100000011101000001000001010000011101101111111010001011001100
1230,011010000000000001100000000000000011100000110011010011111000100
1250,010001100011010000000000010100100100100100111011110000100000100
1210,010000100010100000101010011010100110110001110111110100011011110
1240,010010100011010101001010000000001101110001110011110000011001101
1580,010011000000101001000010001000001111111001100111110000011001100
1230,000010001000100001100000011000000001111100110111010100001001110
1450,010000000010101001101000010010000111111101110110010001111001100
1340,011001000000001000100010010001000101111101100111010000111011110
1210,001000000001001000000000010111000101101100010001010101010000110
1300,011010000010101001000000000000100011111101110101010000011000110
1220,000010000010000001000110001000000101111100000101010000011001101
1470,011010000011001001001000000010000111101100110111010101111000100
1350,001100100000000001000000000110100010111100110011010100110000100
1210,000000100000100001100000010000000111111100110011000001011011110
1380,000000000001000000010000000001100101101100110101010101010001100
1380,001000100010010000001000000000100110110100111101110100111001100
1220,011010000000010001111010001010100111100101110111010101011001101
f4a
1450,010000100000001000100010001010000001111101110111010001010001100
1410,000000000000100000000010000010110111111000010010010000001000100
1300,011001100000101000101000000001100101111100000001110001110011110
1280,001010100000100000101010010000000111111101110111010001011010100
1220,000010100000001001001110011010000111101111000011010000110001100
1200,000000100010001001000000000110000011111101111011010101011001101
1200,001000100010000001100010010100000111111001110001010000011000101
1380,010100100000101000101010000100100001111001100011010100011001110
1200,000010000000000000100000000000000011110100000111010101011001101
1200,010010100000001100001110011011000111111001101101010001101001101
1330,000010000010001000000000000010100011110101100011010100111000110
1280,010000000000001000101010000001000111101110110101110111111011100
1210,001000000000101001100010010000000101111101000011010100010001101
1200,001000100010100101011000010010000001111000010101000001010011100
1200,000011100000001001000010000000000001110100110111000101011001110
1280,001010100000100001101010010000100011101001010011010011111000100
1330,011000000000000001110000011000000111111001010111000001001001100
1200,000010000010100001100010001000100111111101000100010011101011100
1220,000000100000000001000000010100000111111001100001100000111010100
1210,000010100000000001001001010000100011110101110111010000011001101
1230,010010000000000001001000011100000111110101000011010011011000110
1260,000000010001001000100010011000100100101100110111100100000001100
1230,001010000000100000110010000010110111110000010000010101111010110
1380,001000000000100000000110011000000111110001110011010101011001110
1340,000000000010101100001010000000000100111001100111000000011000100
1300,010010000000110000100100001000100111101001110101010101000000100
1270,001010000000010001011110010010100111110100010011010101011001101
1460,010010100000000000001010010110001111101101110011110000100001100
1220,000000100000001001010010010000000011100100010011000000011001110
1230,011000100010101000001110000110000111111100110011010101011001101
1460,010110000010100001001000000001000011101101010111010001110001100
1250,000010000000100001000000000010100101111001101001110100110001101
1210,000000000010110001100000010001001111101101110101110100011001101
1200,010000100000000000001010010010000011111100010011010001100010110
1460,010010000010000001000110010011100101101000010101100101010001100
1290,000010000000000000101000000100101111100101110001100100010001110
1220,010000000010000001001100000100000111101100010111110111010001110
1320,000110010000000001001101000000100000111101000011010101100000100
1220,000010000000100001010010011000010111101100110101010001001001110
1200,000010100011000000001100011110001110100000010110010001011000100
1270,011010000010000000100000011110000111100001110111110000010011110
1320,011000000010101101100010011000100011111001110001010001010001110
1360,011010000010000000011010011001000111111101101101010000100000100
1230,000100000000001101001010010010100111110001110111010000110011100
1280,001000000000001100111010010010100111101100010111010000110011100
1300,000000000010001000000010001000000111111100110010100101000001100
1200,000010000000001001010000000110000111111100100011110000011000101
1250,000000000000000001101000010000100000111101010011100100110011110
1210,101010100010001000011010001010001011110100100111010110111011100
1250,001010100010101001110001010000000011110101101011100100000000100
1260,000000000000100000000000001001100011111001010111010001111000110
1430,001000100000010000100000010000000101101101010111010101010001100
1210,011000000001100001000010010000000101101101100111100101110010110
1230,001010000001000001101000000000100111101101010101110100011000101
1210,000010000010001001110010000011000101101101010011010101010011100
1280,011000100000011001010000001000000111100101110111010100000001100
1430,011000000000101001001001000001100111111101010001100101011000100
1230,010011000000001000101001000000000101110100100101110100111001101
1250,001000000000000001000000010100100101101001010101010010011011100
1220,010000000010100001101011001000100101111100100101110101010001101
1220,010000100011011001100010010000000101100101010111110101111010110
1530,000001000000100000100000010100000101101101110011010000011001100
1200,010000000000101000001000010010110111111101010110100001100001110
1380,001000100011010001100000010000000011110100110001100100010001100
1230,001001100001000001001000000010000101101101110000010100111010100
1270,010000100000111000111000011000100010110100000101100101011000100
1250,000000110010001000001100000010000011110100010011000101000001100
1290,000100100000001001101010001100000011100101110011110000000001100
1250,001000000000000001010000010010000111110000110011010100011001101
1200,000010000010100001000100010000000111110100000101010100011001101
1270,000000000000110000101110000110100011111101000001010100011010110
1270,010000100000100001100000000000000001111101000001000100010001110
1230,011000100000100101101000011010000111101101110001100000011001101
1260,001001000000100001000001000000100111101101100111010101011011100
1230,010000100000001000000000010000010100101101110110000001001000100
1220,000000000000100000100010000010000001101101110011010100011001101
1300,000010100010110001100000010000000111100101100001010101011011110
1320,010000000000101001101100001011000111110100010101110001001001110
1200,000110100000100001001000000000000011111101110011000101011011100
1250,000000100010101000100001010101000111111100101001110001111001101
1210,010010010000000001001100010110000110111101010011110100010001101
1280,001001000001110000001010010100101101100110000011110100111011110
1250,010010010010100001001100010010100110110000010111010101011001110
1320,000000000000101000101001000010000011101101000011010101101000110
1220,010110000011001000000010010000001011101100110011110101111001101
1200,011001000011001000001010000000000110100101010001010101111000110
1220,011000000000000000100000000001000111111001110000010001010001110
1240,000000000000100000000000010000000011111101100001010101011001101
1420,000011100010000001000010000011000011110101110111110100011000100
1260,000001100000001000101100010110100101110101111011110101110011110
1290,011010000010000000100000000000001111101001100011010011011001100
1290,000010100010001001100010010100000111100101111011000101110001110
1290,000000000000110101011000010000000111111100110001110001011001101
1260,011000000000001100000000001010000011111101000011010001011001101
1210,000000000000000001000010010000000011101101110011000000101001110
1380,010000100000010001100010010000100111101101010111010100111001110
1350,000101100000001001000110011000000001111101110010010101011001100
1220,001000000000000000100000000000000011110100110011010100011001101
1220,000000110000001001000000011000000010111100110000000001000001100
1290,000100000000001001100000010100100010111001000011110001110001110
1260,000000100000100000001010000000000111111100110111110101011001101
1220,011000000000101000101100001000000111101000000111010101111001101
1260,011000100010000001001000001000100011100101110111010000011011100
1250,010000000000000000000010001110000011111101110101110100011001101
1260,011010000000100000100010000110000111111100110001010000001011100
1300,000000000000000001100010000000100011111000110111010001111000110
1410,000000000010001000010000010100000111111100100001000100011001100
1210,011100000010010001001010000100000011100101100111010101000000110
1200,010011000000000000000010011010100011110101010111010100011001101
1200,010000000010000001000000010010100111111101011001010100100011110
1340,000000000001101000000000010110000011101101110111110101110000100
1230,010000000001000000101000010010100101100101110011010101100000110
1320,000000100000001001001100010000001111111100010100010101000000100
1200,001000000000001001001000011010100011101100110111010101010011100
1300,000010100010001000000010010001100111100101110101110101010001110
1290,010010000000000001001010010010000111100100110111110100011001101
1330,011000000001100001000010000010000111101100110011010101011011110
1220,000000100000000000001110000000000111111101010101010111010011100
1320,000000000000000001000100000000000111111101000111010000011011110
1230,010000100010000000001010000000000101110100110111010111111011100
1290,000000000001100000000010000000000111101100110001010101011011110
1410,010000100000010001000000010010100101110000110011010000001000100
1230,010010000001000000000000010010000011101101000111110000011001101
1410,011000000000001000000010010010100111111101110011000001101000100
1270,011011100000000001110000010010100101101100010011110100100000110
1270,000011000000101001001000011000100011101001000111010101010001110
1270,010000000000000000000000010000100111110011100001110001110011100
1240,001010000001001001001010000010000111101101110101100101000001110
1270,011010100001100000001000001101100110101101000001010101000001100
1220,010000100000111000100000001010000001110100100111000100001001100
1310,010001100001001001000010010000010101100101110110110000110000100
1310,010000000010001001000010000000000111111100100011110101110010100
1250,010010000000000001010000010000000011101100110101000100011001110
1420,001100000000010100100110011000100001110001010111010000110001100
1330,011000100001100001000000000000100011101101110011010100000001100
1290,000010100010100000101000010010100111110101110011010100111010110
1230,010001000000100001000000010000000101111100110011110101110001101
1270,010000000010000001000000000011000111111100100001010101010011100
1230,000000000010000000100011010000000101111001100011000100010000110
1420,000000100010000001000010010010000111101101110011000000110000100
1200,010000000010100000000000010001100001111101110001010001011010100
1260,011000000010101100010110010000000101111000110011110001011001101
1240,010000000011010001001000000010100111110101110111110101011010110
1240,000110100010000000111010001010000011100001110111010000011011100
1200,011000000000100001000000010000100101110100100111110000000001110
1210,000100000000001001000000011000000111111101100111010100011010100
1230,010000100011000001000110000000000101110100000011010100111001101
1390,011001000000100001000000011000000111111100110100010101001000100
1200,010000000000101000000000000100000111111101110011010101000001110
1210,000010000000100000011010010000100111111101110011000001011011100
1350,011000000000001001001000011010101111100101100001110100011011110
1250,000010000010001101110010011000100111111101110111010000011010110
1280,000010010000000001000000010000000101111101110011110100111000110
1280,001010000000001001001010011010100101101100100111010101010011100
1500,011000000000001000000000010010100101101101111011110000101000100
1380,010010000000100001101100000001000101110101000001000101011000100
1260,001000100001000100101000000000000011110001110100000101000000100
1230,000000000000001001101000010011000011110100100101010101111010110
1200,011010000000101001100001010110100101110101000011110100010001101
1370,000000101010100001000010000010000111111000101111010100110000100
1200,010000000001001000001000000000000001111101100011010100101010110
1260,011000000000001001000010010000000111111001100111110000010001101
1300,000100000010001101010001011000100011101001000111010001111001110
1290,010000000010000000000000000000100011111101010111010001010001110
1310,011010000001000001010000010011000111101100100111100101011001110
1240,010100000001000000100010011000100011110100110101010101011000110
1200,010010000000101000101000001010000011101001010111000000110011100
1210,001000000000000001101000010000000111101101010101010100110001101
1220,010110100010100001110100000000000001111100010011000101011001110
1400,010010000000100000001010010011000011101101110001110100000001100
1200,010000000010100000001110011010100111111100010111110001111000101
1450,010100000010000001001100010011000011111101010001010101011001110
1240,001100100000100001000110010110000011111101010011010011111000100
1260,000000000010100000100000000010000111101101111011010000111001101
1230,000000100000000001001010111000000111110001010111010101111001101
1320,011110100001000000101000000000000111111101100011010000011011110
1230,001000000000100001101000010000100111111001110111010011110011100
1490,000110000010111000100000010110100011110101110111010101011001100
1400,010000100000101000101000000010100010101101000111100101010001100
1290,010000000001010001000000010000000011111101000011010100011011100
1220,011000000000000001000010000000000111111100110111100101000001110
1340,000010100000101001111111010010100111101100000011110001010011100
1200,011010000010000001000010000000000111110101000111110101011001000
1360,010000000000011000001110010010000111110100000011110001011010100
1200,001000000010101001101000000010000110111011001101110000111011110
1210,001010000000000001110010001010100111100100110011010100011001101
1210,010000000000100101011010010010000001111101010011010101110000101
1250,000000100000000000100010010001000011101101100001010101111000101
1260,010000000010000000000000001010000111101101100111010101001001110
1260,011000000000001101000000011000100111111000110110010100011000110
1230,000000100000001000101110010010100011101101010111010001010011100
1480,010000000001000100011010010000100011100101110111110101111000100
1290,011010000011000001100100010000000111101101000111010111011001100
1350,011000000000000000101000000010000011100001010101010000111011100
1360,010010000000001000100001000011100011101101110001110001000001100
1240,000010100001000001001000000010000011111101011011010101100001110
1230,000010000010101000010010000010000011101101000111100000110001110
1230,001000000010000000001010011010000111111101110100100001011001110
1270,010000000000000001110010010010000011111101110011010101101011110
1210,010000000001000001000010000110100111100101010111100101010011110
1210,000100000000000000000010000010000011111100100101010101011000101
1360,011010100010010000000101000000000111100100110101110000011001110
1340,000000100001101000000110001000100101111001010101110001010000100
1310,001010000010000000101010010110000111101001110001010001101011100
1270,010000000000000001000010001010111101111100110000110101001001110
1300,011000100010100001000100000010000111101100010011000100001001100
1220,000001000010010001000000011010100101100000110111010001011011100
1290,000100100000100000100000000010000010111000110111000000010000100
1300,000011000000101000001010010010000001110100100011010001111010100
1340,000000100000000001100000010000000101111101110011110101111001101
1220,010000000010000001101000010100100111111101110010010011101001100
1210,010010000001000101100010000000000101100100010011010101101001101
1320,010010000000001100001010010010000011111001101111010001011001101
1270,010000100001001000100000010010000011101101100011010101001001110
1470,010000100010000001001000000000000011101101010101010101010001100
1300,000000100000000001100010011000000101110101010101010100011011100
1230,011100000001000001000010001010100111101111010111110111011001100
1230,010011000010100001000000001010101011111101000101000100010001110
1210,000000100000000001110010000010100011110100110011010001010011110
1500,000000000000000000001110010100100011111001010001100101110001100
1220,010010000010001001100010000000100011111101100101000111011001110
1290,001001100000000001010010010010100001111100100111010111011001100
1250,000011101010001001000101011010010101111000010111010101000000100
1370,001000000000000000011110010010000111101101010111010100000001100
1350,010110100000001001010000000000000011111100101011010100100001100
1270,010000000000101001000100000000000111110100010101010101011011100
1200,011110100010010000100000001010000111110101100111010100111001101
1540,000000100000100000001000000100000111101101110001010001011001100
1400,011000000000000001001000010010000111111100010011010100011011100
1200,010001000000001001100100010100000101101100110011110101001011110
1360,000010100001000001001000001000000011101001100101110001011001110
1260,000111100000000001101010010010000001111101010001000100011011110
1260,011011000010101001101000001010000101111101010111010001011001101
1230,010000000000000001010010000010000111101000010001110101011000101
1280,010010000010001100001000000110001111110101010011110001110001101
1390,011001000000000000000011000010100101100001110111110100010000100
e8
1460,011000100010000001001110000100100011111000011001110100010001100
1230,010010000010000000000010000100000011111101100011110100111000101
1290,011000000010001001001110000010000111101100110011010001111001101
1220,000000000000000001001010000010000011111100110101010101001011110
1270,000010000010001000111010110000000111111001100111010101011001101
1430,000000100010101001001000011010000011111101010111010101001000100
1290,010000000000000000000000000000000111110101110100000001011001100
1260,011010000010001000001110000000000101100101100111100001011011100
1220,000000000000100001101000000000000101111101111111010101011001101
1310,011000100011101000001000010001100111110100110101100001010000100
1270,010000100010101000000000010010000111111001110111110100111001101
1240,000010000000011000001110010000100001100100010010000000010001100
1400,011000100000001000100000010001100111101101110100010101001001100
1240,000010000010101110001010000011000011111011010011010010110001110
1220,010001000000001100010000000000100011111100110101010101111001101
1200,010000000000001001000000000000100011110101010111010000111001101
1200,010001000000000000011110000100100101110100010011110101111000101
1200,011000000010101000101011010010100101110101100111110000011000101
1210,000010100000100100001010000100000011111101100011100100010001101
1200,011000100000000000100000010001000111111101110001100001100011110
1260,011010100001001001001010010110000001111100110011010000110000110
1400,010010110000001001000110010010000011111100110111010101011001100
1260,011000100011000001101000000010100111111101110101010100011001101
1210,000000000000000101000000010011000001101110100101010100110001100
1210,010000000010000001100010000000000111111101110100010101101010100
1210,010100000010100001000110000101000011111101110001110001011001101
1200,000010000000000100011000011100100001101101010011010001011001101
1280,000000100000001000000000000100101111101100110011100001001000100
1310,011010000000000000110010011001000111110101110101010000010001110
1210,010000000000001001001000010110000011111101010011110101101001101
1280,010000000010001000010010000010000011111101111011100001001001100
1220,000000000000000101100000001000000111110001000100110001001011110
1210,010000100000000001000010010101000111111111110001110010110010100
1220,000010000000000001110000010000100001111000110011010000011010110
1220,000000000000000000000010000010000011101101110111010001011001101
1200,010010000000000001001000010101100111111100100000110111001001110
1210,010010000000001001000010000000000101110101011101100101111011100
1200,000000000010001001010000010001000011100100110001010101111001101
1270,000000000000001101011000010011100111111001000101010000011001101
1280,000100000000100001100100011010000111101101110011000100000001100
1230,010000100000100001101010010011100111101101011101000000011011100
1200,101000000010000001001010010010000101111100110011000001011011110
1240,011010000000011000110000010000000110110100010111010001011001110
1290,000000000000001100001000010000100101110100110111010001010001110
1250,010010000000000001101000010100000011100000010011010100010011100
1210,000000000000000000101010010000100100111101110011010011111011100
1230,010111100010010001101010011000000011100101010111010111011011100
1270,000010100000000000101010010010000111110011111111010110111011110
1210,011000000000000000011010011000000111111100110111110100011000101
1220,010000100011000000000110010010000011101000000011010111010001100
1240,011001000000000000000000010000000101111100010001010100100001110
1440,000100100010000001000110000000000011111100010011000100111001100
1230,000010000001101000000010010000100010100101110101000001100000100
1220,011010000000001000000000000000000111110100010101110000001011110
1220,011010000000000000101010010000100111111101110111110101001001101
1420,011000000001000000000010010100000101101100110001000101010001100
1460,011000000001100000000010011010000111101100110111010101010001100
1230,010000000000001001101010000100000011101010010001010101111010110
1260,000000000010000001100010000000000111111100010001110000001011100
1290,000010000010001001110010010010001111110100110111010000110001110
1200,000110000011000001101000010000000011111101110011000100010011110
1240,001000000010000001111000001010000101111100010111010100111001101
1280,010011000000101001000000010000100111111100110101110011011011110
1240,010000000000101000000100010000100101101100110010000100000000100
1200,000000100000000001000010000010000100101001010001100110010001100
1300,011010000000000000000010010010000111101001110011010001011001101
1230,001010000010000001010000011000000111111100110111010100111001101
1220,010000000010000001000000000000010011111101011110110101011000110
1250,010010100011000001100110010010110111110101010100010001101001110
1270,000000100010100000110010010000000011111101010111010100111011100
1200,010000000000010101000100010000001000110000010100010101100000100
1220,000000000000000000000010000000100011101101110001010110111000110
1350,011110000010000001001010000000100011111101110011010111111011100
1440,001000000000101000000010000000000101111100010111010101110001100
1280,000000000001100000010010010001000111101001010001000000001001100
1300,000000000000001001000010000000010011101100010011000000110001100
1380,011100000010100000100100000001000001111001010101000001011001100
1260,011010100000000000001010011000000111111100110111010100110011100
1360,001000000000100001101010010010000111110101010011010010011011100
1280,010000000001001000001010010010100111100101110011110001011010100
1200,000000100000001000011000000000000111111100110111010000011001101
1320,011000000010001001001000010000100111111100110000110001001001110
1400,011000000010100001000000010000000111101100010011110101000000100
1240,000000000000000100000000000110100111111011110011110101010011100
1530,010100000000101001100000000010000101101101110101010100111001100
1210,000010100000110001000000001001000111110000010001010011011001110
1200,011001000010000100010010010010100111110100110011010000111000101
1320,000000000001000001101110010000100001111100010111110101000001100
1200,011001000000001000101100010000000110101101000011110001000000110
1200,011100100000010000010010010010100011110101110011010101011001101
1230,010010000001100001101010000000100101101100110001110010101010100
1330,010000100000010000110000000000000011101100110110010101001001100
1370,001000000010000000000001010010000111111100010110110000100001100
1410,000000100010000000000010011000000011111001010111100101111001100
1250,000001100011000000001010000000100101111101100001000101111000110
1230,000000100000001001000010011010001111100101110011110000111010110
1220,001000000000000001000100010000000011111000000111110101011001101
1380,001000100000000000011010000010001101111100110011110101000001100
1300,001010100000001001000000010000000111101001111111010001111011110
1340,010010000000001001011000000100100111111000111001000100101001100
1280,011000000000101001010100011000100101101100000011110100011011110
1250,001000100000001101111010001000100101101101110101010101011001101
1220,011000100011001001100000010000100111101101110000110101001011110
1470,011010000000000001001010001000000111100100110111010001011000100
1240,010110100010001001000100011000000111110100010111010001010001110
1290,110000000001010000000000010010100011100001001001000100010000100
1550,010000100000101001000000000000000111111101100111010001011001100
1260,000000100000000001000010000110101111100100110011010001011000110
1340,000010000001110000100110000000100111100101100011010101011011110
1360,000000000000010001000010010011000111110100000111010101111011110
1220,010100100010000001101000010010100111111101110011000011110011100
1400,001010000001100000100000000010001111101101110011010001100000100
1230,011010100000100000000000000100100111111101011011010101011010110
1230,010010000001100000000010000011000011100100010011010100111010100
1370,001000100000000000100110010010000011111100110011010101000001100
1240,011000000000000000001000000000100111100101110001110111101011110
1420,011000010001000001000010010010000100111001110111000001111001100
1240,010000100000001000010000010010000011110110001011010100111011110
1200,000110000000011001000010010010000111100100110011010101011001101
1460,000100100010000001101010010000000011111101110011110101001001100
1250,000000000010001000001000000110000111110001010011110001110010100
1340,000000000000000001111000010010000100101100000111000101011000100
1240,011000000010100100001110000000000000101101100011100001010011110
1250,010010000000111001011010000000000111100100011011110000010011110
1480,001010000000010001101011000110000111100100100001110101000000100
1220,001001100000000000001010000010000101111100000001110001011001001
1220,011010000010100000000000000100000111110100110001110111011000110
1210,010000000000100000001010000110100011111100110111110101011001101
1210,011000000000000001001000001000000101101101000111000000011000110
1310,001000000000001000000100000000000011110101010101010101100000100
1450,000010000010100001100000010100000101110101110111110000101000100
1330,001010100000100100001000010100100101101100111011000101001001100
1290,001110100000000101010010010000000011101101010001010100010000110
1220,010000000010000001101000010000000111111101110110010000101010100
1320,010010000000100000001100000000100111110100010011110001111010110
1200,011000100000111000000000010000100001101001010011010100111001101
1210,000010100011001001100000001010000001101101110011000001011001110
1250,000010000001101000100000000100100111100111010011010011111011100
1210,010000000001101001100000010000000111101100100000010001110000110
1220,000000000010001000000000000000000111111101111011110100111000101
1250,010001000000100000000010001010100101111101110111110101011001101
1280,001010100010100000000110010000000111111101100011000101011011110
1200,000010000000000001000000000000000111110100110011110001101000101
1280,011010000010101000000010010000000111111101110011110100110001101
1210,010010000000000000000010010010000111111101010111100000010001101
1270,011000100000000000111010000000000111100000110001000101011001110
1360,000010000010000100100000010000101001111001100111010100010000100
1480,010001000000101001110000000000100001101101110011010101011001100
1360,000001100010001001001000011010100101111100000011010001111001110
1240,001011000000000000100010001010100101111101110111010100111001101
1220,000000100010000000000010000010000101111101110111100001111011100
1220,000110000000000001101000010000000011100101010011000100011011110
1210,010000100000100001100000011000000111111101100111000001010011110
1440,000000000001100000001000001000000111111100000111010100010001100
1210,000110000001101000010000010100100011110100110011100000000001100
1260,011000010010001001000010000001000101111100010101100101011001110
1200,001000000010001000100000011100100111110101110111110011010001100
1390,010010000001000101110010011100000111101101110010010100000001100
1220,010010100000001000000010010000000011111000110111010101110000110
1390,010010000000100100000000011010000110111101010011010100000001100
1210,001010000001110000001010010000100011111000010011010001011001101
1260,000010000000000000001000010000101111101101010001010110111010100
1350,000010100000000001000010010011000111101000110001010000010001110
1410,010010100000000000001110010010100111111100110001110101011011110
1210,010000000010111001000010010100000111110001111011010101011001101
1210,000000000010001000100010000010000111110101110011100101000000110
1210,001000000010000000000000000010000101110101110111110011011010100
1280,001000000010001000000000010100100111110000010011000101001000100
1220,011000000000100001000000000010100111111101000111010101000001110
1210,011010100000000001000100000000100111111000010001000000010011110
1440,000010000010101001000011011010000011110101100110010001001001100
1410,000110000010011001011000010000000111110000110000010101101001100
1250,000000100010100001000000011010000111111000110111010000101000110
1270,011100000010000000100010010000000111111111110101010001011011100
1240,001000100000101000000010010000000111111101110111010101010011110
1470,010000000010100000110000010001000011100100000101010100011001100
1250,011000000010010000000100010011100011110100010100000100001000100
1290,010100000010001001001010000010100111111101100001010011101011100
1310,000000100000010101110000010010100111110000110011000000001001100
1200,011000000000101000001010000100100111101100100011100110010011100
1390,010010100000111000100000010101100111101101010001010000001001100
1330,000000000000000000001010000000100111101100110111110100110001110
1200,000110000000001000001100010000000011110101010001010101001011100
